,Date,User,Text
70,September 26,driver100,"imidazol97 said:
If I may vent once more about the, well, vents..., I could see making a charge that allowing air to vent into the rear area of the vehicle might reduce the drag on the vehicle due to less reduced air pressure on the rear of the vehicle. Sort of like the ""trailer tails"" do on semi trailers.
Since no one will dare to comment...yes, the vent at the rear allows air to escape and thus, reduce drag...also the air flow dissipates heat from the brakes. I only commented in order to confirm imids theory.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
71,September 26,driver100,"ab348 said:
show previous quotes

Geez, you were the guy who posted a picture of his designer toilet here a while back...
The Fiester is still remembered 2 years later....no one will remember insurance, air vents, or tire pressure posts in 2 years.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
72,September 26,driver100,"abacomike said:
show previous quotes



In my car, the TPM not only shows psi for each tire, but also temperature of each tire.  I wonder why the manufacturer decided to include Fahrenheit temps in the TPM system?  Any thoughts?

I have a thought. They give you the tire pressure and the temperature reading so you have a better idea of what the pressure should be. The higher the temperature, the higher the air pressure reading....so it will give you a more accurate picture of why you are getting the reading you got.

Now, if you had rear air vents, the tire temperature would be lower, but, that is something we won't get into at this time.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
73,September 26,driver100,"
I have a good system.....I could check my tire pressure on my infor screen, but, if I take the car in for a free wash any day any time my MB dealer is open they will check and fill my tires for me.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
74,September 26,Mr_Shiftright,"Tesla doesn't seem to be a car you'd want to own when out of warranty, does it?
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
75,September 26,driver100,"or, in warranty either!
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
76,September 26,ab348,"abacomike said:
This new series on CBS - FBI - is awesome.  Finally some great action series are being broadcast.  I highly recommend FBI.
Different strokes I guess. I watched part of it and switched over to a ballgame because it seemed pretty stiff and cliched. But there aren't many scripted TV shows I watch. I tried the revival of Magnum PI last night and didn't like it much either, absolutely no charm and too many gee-whiz plot moments.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
77,September 26,abacomike,"
Agree with your Magnum PI assessment.  This “New Amsterdam” show on NBC is very good - totally different than most hospital shows I have seen.
2018 Mercedes S450"
78,September 26,jmonroe1,"
If you get the cable channel COZI, you can watch the reruns of the original Magnum series at 1PM Eastern time. Tomorrow's episode is No. 16 of season 1. Same great scenery that you'll remember.

jmonroe"
79,September 26,driver100,"
You mean people still watch regular TV with formula shows and commercials when they can get Netflix?
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
80,September 26,driver100,"jmonroe1 said:
show previous quotes
If you get the cable channel COZI, you can watch the reruns of the original Magnum series at 1PM Eastern time. Tomorrow's episode is No. 16 of season 1. Same great scenery that you'll remember.

jmonroe
Some people live in a time warp!
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
81,September 26,imidazol97,"Article claims Kentuckians are worst drivers in the rain. If you read the article,
you find that's not what the article actually says. Where do they find these story
writers?

No wonder newspapers are dying.

Even worse is the video of cars driving in water in the middle of the article are from Cincinnati -- Ohio, not Kentucky, as implied by the article's point.

""Our southern friends in Mississippi (1.54 crashes per 100,000) and Arkansas (1.65 crashes per 100,000) ranked above Kentucky for most dangerous states to drive in when it's raining.""

https://www.cincinnati.com/story/news/2018/09/25/kentucky-rain-driving/1418433002/

2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
82,September 26,imidazol97,"imidazol97 said:
Truedelta.com sent me an email with a link to view some of the data.
Notice a difference in the 2016, 2017, 2018 reliability reports?

https://www.truedelta.com/car-reliability
Choose reliability by model year,
then Honda
then Accord
You can do 5 searches as a non-member.


So far no one has commented on the data showing the Accord 2016, 17, 18 models are having higher repair problems. And the article will even let you read the types of problems real owners, not actors, are experiencing.

If this were about Malibus or other GM products, there would be comments.
2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
83,September 26,snakeweasel,"
Yes, people do get tired of Nicholas Cage movies.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
84,September 26,snakeweasel,"
Well it should tell you how people in Cincinnati view their neighbors across the river.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
85,September 26,driver100,"Unfortunately, journalism students aren't usually good at math. It happens a lot with medical articles....my wife is an expert about medical news.........since they know little about medicine they usually find a story that sounds worthwhile, and then they get it all wrong.

Ad revenue in newspapers is drying up, so they are barely surviving. I saw where the percentage of local news has really fallen off today....as newspapers use more stories from the news wire and other cheaper sources.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
86,September 26,driver100,"










So far no one has commented on the data showing the Accord 2016, 17, 18 models are having higher repair problems. And the article will even let you read the types of problems real owners, not actors, are experiencing.

If this were about Malibus or other GM products, there would be comments.
I can only get 2008 to 2012 for the Malibu.....it is at 134%. It seems that the Honda's repair record did surge...probably a new model and something that will get fixed. Malibu's 134% for 2008 to 2012 is much higher than Accords which is close to almost no repairs. Honda is a shock and a glitch, Malibu is fairly high...probably constant since I don't see a chart newer than 2012.

MALIBU

2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
